timestamp,mast,rssi
1381,Tower6,-142.72
1381,Tower8,-132.33
1381,Tower9,-131.22
1381,Tower10,-137.38
1382,Tower7,-123.71
1382,Tower2,-123.39
1382,Tower3,-132.42
1382,Tower1,-132.49
1382,Tower4,-128.21
1382,Tower5,-131.45
1382,Tower6,-137.54
1382,Tower8,-132.74
1382,Tower9,-130.71
1382,Tower10,-132.05
1383,Tower7,-121.4
1383,Tower2,-123.52
1383,Tower3,-136.95
1383,Tower1,-131.1
1383,Tower4,-128.96
1383,Tower5,-131.36
1383,Tower6,-137.49
1383,Tower8,-131.24
1383,Tower9,-130.23
1383,Tower10,-131.6
1384,Tower7,-123.21
1384,Tower2,-124.12
1384,Tower3,-138.11
1384,Tower1,-130.92
1384,Tower4,-128.42
1384,Tower5,-130.35
1384,Tower6,-137.51
1384,Tower8,-133.71
1384,Tower9,-130.53
1384,Tower10,-132.71
1385,Tower7,-123.21
1385,Tower2,-123.47
1385,Tower3,-137.37
1385,Tower1,-131.7
1385,Tower4,-129.33
1385,Tower5,-130.31
1385,Tower6,-138.0
1385,Tower8,-132.67
1385,Tower9,-131.49
1385,Tower10,-132.67
1386,Tower7,-122.95
1386,Tower2,-123.38
1386,Tower3,-137.29
1386,Tower1,-131.34
1386,Tower4,-128.57
1386,Tower5,-130.32
1386,Tower6,-137.15
1386,Tower8,-132.45
1386,Tower9,-130.18
1386,Tower10,-131.84
1387,Tower7,-123.68
1387,Tower2,-123.71
1387,Tower3,-137.02
1387,Tower1,-130.39
1387,Tower4,-129.63
1387,Tower5,-130.29
1387,Tower6,-137.24
1387,Tower8,-132.27
1387,Tower9,-131.71
1387,Tower10,-132.14
1388,Tower7,-122.4
1388,Tower2,-125.38
1388,Tower3,-136.87
1388,Tower1,-130.92
1388,Tower4,-129.02
1388,Tower5,-130.32
1388,Tower6,-137.75
1388,Tower8,-131.83
1388,Tower9,-131.58
1388,Tower10,-132.44
1389,Tower7,-121.95
1389,Tower2,-123.58
1389,Tower3,-137.18
1389,Tower1,-131.28
1389,Tower4,-128.5
1389,Tower5,-125.18
1389,Tower6,-137.48
1389,Tower8,-132.5
1389,Tower9,-131.21
1389,Tower10,-132.86
1390,Tower7,-117.92
1390,Tower2,-123.23
1390,Tower3,-136.98
1390,Tower1,-132.84
1390,Tower4,-129.71
1390,Tower5,-132.12
1390,Tower6,-137.34
1390,Tower8,-132.19
1390,Tower9,-130.65
1390,Tower10,-131.89
1391,Tower7,-118.46
1391,Tower2,-123.48
1391,Tower3,-137.62
1391,Tower1,-131.45
1391,Tower4,-130.16
1391,Tower5,-130.84
1391,Tower6,-137.88
1391,Tower8,-132.69
1391,Tower9,-131.59
1391,Tower10,-131.61
1392,Tower7,-121.75
1392,Tower2,-119.17
1392,Tower3,-136.71
1392,Tower1,-131.76
1392,Tower4,-129.62
1392,Tower5,-130.68
1392,Tower6,-137.64
1392,Tower8,-132.19
1392,Tower9,-131.63
1392,Tower10,-133.13
1393,Tower7,-123.18
1393,Tower2,-122.99
1393,Tower3,-138.79
1393,Tower1,-131.5
1393,Tower4,-129.74
1393,Tower5,-129.39
1393,Tower6,-137.41
1393,Tower8,-131.65
1393,Tower9,-130.98
1393,Tower10,-133.24
1394,Tower7,-121.85
1394,Tower2,-123.37
1394,Tower3,-135.94
1394,Tower1,-131.39
1394,Tower4,-129.37
1394,Tower5,-126.31
1394,Tower6,-137.32
1394,Tower8,-131.97
1394,Tower9,-130.65
1394,Tower10,-132.39
1395,Tower7,-122.79
1395,Tower2,-123.83
1395,Tower3,-136.85
1395,Tower1,-131.66
1395,Tower4,-129.75
1395,Tower5,-130.77
1395,Tower6,-137.79
1395,Tower8,-127.33
1395,Tower9,-130.02
1395,Tower10,-132.55
1396,Tower7,-122.78
1396,Tower2,-123.16
1396,Tower3,-137.25
1396,Tower1,-131.44
1396,Tower4,-128.82
1396,Tower5,-130.76
1396,Tower6,-138.24
1396,Tower8,-132.25
1396,Tower9,-130.73
1396,Tower10,-131.17
1397,Tower7,-123.47
1397,Tower2,-124.78
1397,Tower3,-138.03
1397,Tower1,-131.09
1397,Tower4,-131.34
1397,Tower5,-131.13
1397,Tower6,-138.45
1397,Tower8,-130.63
1397,Tower9,-131.06
1397,Tower10,-131.6
1398,Tower7,-124.1
1398,Tower2,-118.05
1398,Tower3,-138.13
1398,Tower1,-131.57
1398,Tower4,-130.14
1398,Tower5,-131.71
1398,Tower6,-137.55
1398,Tower8,-131.59
1398,Tower9,-131.47
1398,Tower10,-131.85
1399,Tower7,-123.73
1399,Tower2,-123.75
1399,Tower3,-137.03
1399,Tower1,-131.53
1399,Tower4,-129.61
1399,Tower5,-130.23
1399,Tower6,-137.11
1399,Tower8,-132.5
1399,Tower9,-131.1
1399,Tower10,-132.01
1400,Tower7,-121.56
1400,Tower2,-124.36
1400,Tower3,-137.23
1400,Tower1,-130.94
1400,Tower4,-128.94
1400,Tower5,-130.94
1400,Tower6,-136.74
1400,Tower8,-132.49
1400,Tower9,-130.89
1400,Tower10,-132.86
1401,Tower7,-122.29
1401,Tower2,-122.3
1401,Tower3,-136.88
1401,Tower1,-131.17
1401,Tower4,-129.78
1401,Tower5,-126.02
1401,Tower6,-138.18
1401,Tower8,-132.72
1401,Tower9,-130.52
1401,Tower10,-132.09
1402,Tower7,-123.09
1402,Tower2,-122.8
1402,Tower3,-136.82
1402,Tower1,-130.96
1402,Tower4,-129.6
1402,Tower5,-130.97
1402,Tower6,-138.68
1402,Tower8,-132.64
1402,Tower9,-131.18
1402,Tower10,-132.53
1403,Tower7,-116.83
1403,Tower2,-124.12
1403,Tower3,-137.61
1403,Tower1,-131.57
1403,Tower4,-128.86
1403,Tower5,-131.53
1403,Tower6,-138.51
1403,Tower8,-131.79
1403,Tower9,-131.4
1403,Tower10,-131.36
1404,Tower7,-121.83
1404,Tower2,-122.52
1404,Tower3,-137.34
1404,Tower1,-130.78
1404,Tower4,-128.55
1404,Tower5,-129.77
1404,Tower6,-137.63
1404,Tower8,-132.59
1404,Tower9,-130.32
1404,Tower10,-132.41
1405,Tower7,-123.56
1405,Tower2,-123.26
1405,Tower3,-138.0
1405,Tower1,-131.79
1405,Tower4,-129.16
1405,Tower5,-131.91
1405,Tower6,-137.54
1405,Tower8,-131.65
1405,Tower9,-131.35
1405,Tower10,-132.88
1406,Tower7,-123.12
1406,Tower2,-123.92
1406,Tower3,-138.09
1406,Tower1,-129.82
1406,Tower4,-128.35
1406,Tower5,-131.99
1406,Tower6,-137.72
1406,Tower8,-132.5
1406,Tower9,-131.67
1406,Tower10,-133.36
1407,Tower7,-123.87
1407,Tower2,-123.37
1407,Tower3,-136.95
1407,Tower1,-131.88
1407,Tower4,-129.75
1407,Tower5,-130.35
1407,Tower6,-137.65
1407,Tower8,-132.76
1407,Tower9,-131.49
1407,Tower10,-132.9
1408,Tower7,-121.86
1408,Tower2,-123.8
1408,Tower3,-136.06
1408,Tower1,-130.71
1408,Tower4,-129.57
1408,Tower5,-132.12
1408,Tower6,-136.36
1408,Tower8,-132.05
1408,Tower9,-131.12
1408,Tower10,-131.98
1409,Tower7,-124.05
1409,Tower2,-123.8
1409,Tower3,-137.91
1409,Tower1,-130.64
1409,Tower4,-128.55
1409,Tower5,-135.62
1409,Tower6,-137.23
1409,Tower8,-131.82
1409,Tower9,-131.18
1409,Tower10,-131.27
1410,Tower7,-123.91
1410,Tower2,-124.1
1410,Tower3,-137.56
1410,Tower1,-132.23
1410,Tower4,-129.07
1410,Tower5,-131.48
1410,Tower6,-138.67
1410,Tower8,-131.81
1410,Tower9,-131.42
1410,Tower10,-132.28
1411,Tower7,-122.76
1411,Tower2,-123.75
1411,Tower3,-137.41
1411,Tower1,-132.26
1411,Tower4,-129.46
1411,Tower5,-131.47
1411,Tower6,-137.79
1411,Tower8,-132.69
1411,Tower9,-129.85
1411,Tower10,-131.8
1412,Tower7,-123.08
1412,Tower2,-123.97
1412,Tower3,-136.58
1412,Tower1,-131.21
1412,Tower4,-128.93
1412,Tower5,-126.52
1412,Tower6,-137.92
1412,Tower8,-132.47
1412,Tower9,-130.59
1412,Tower10,-137.02
1413,Tower7,-122.85
1413,Tower2,-123.25
1413,Tower3,-137.34
1413,Tower1,-131.2
1413,Tower4,-129.29
1413,Tower5,-130.08
1413,Tower6,-137.77
1413,Tower8,-131.33
1413,Tower9,-131.08
1413,Tower10,-132.82
1414,Tower7,-123.71
1414,Tower2,-124.22
1414,Tower3,-136.89
1414,Tower1,-130.66
1414,Tower4,-129.29
1414,Tower5,-130.34
1414,Tower6,-137.64
1414,Tower8,-132.68
1414,Tower9,-131.45
1414,Tower10,-133.44
1415,Tower7,-127.87
1415,Tower2,-122.52
1415,Tower3,-137.96
1415,Tower1,-132.19
1415,Tower4,-128.18
1415,Tower5,-131.53
1415,Tower6,-137.42
1415,Tower8,-132.32
1415,Tower9,-130.58
1415,Tower10,-131.66
1416,Tower7,-122.74
1416,Tower2,-123.16
1416,Tower3,-137.68
1416,Tower1,-132.02
1416,Tower4,-129.41
1416,Tower5,-130.7
1416,Tower6,-137.34
1416,Tower8,-133.02
1416,Tower9,-131.07
1416,Tower10,-132.19
1417,Tower7,-122.32
1417,Tower2,-124.1
1417,Tower3,-137.03
1417,Tower1,-132.59
1417,Tower4,-127.86
1417,Tower5,-131.34
1417,Tower6,-138.13
1417,Tower8,-132.43
1417,Tower9,-131.82
1417,Tower10,-130.93
1418,Tower7,-121.86
1418,Tower2,-123.92
1418,Tower3,-138.41
1418,Tower1,-130.92
1418,Tower4,-129.41
1418,Tower5,-131.5
1418,Tower6,-137.92
1418,Tower8,-132.05
1418,Tower9,-131.32
1418,Tower10,-131.52
1419,Tower7,-123.0
1419,Tower2,-123.28
1419,Tower3,-138.14
1419,Tower1,-131.49
1419,Tower4,-128.7
1419,Tower5,-131.41
1419,Tower6,-138.02
1419,Tower8,-131.89
1419,Tower9,-130.17
1419,Tower10,-132.11
1420,Tower7,-122.23
1420,Tower2,-124.33
1420,Tower3,-136.85
1420,Tower1,-131.4
1420,Tower4,-129.04
1420,Tower5,-131.62
1420,Tower6,-137.51
1420,Tower8,-133.1
1420,Tower9,-131.23
1420,Tower10,-131.39
1421,Tower7,-122.51
1421,Tower2,-124.34
1421,Tower3,-137.54
1421,Tower1,-131.49
1421,Tower4,-129.44
1421,Tower5,-131.16
1421,Tower6,-137.76
1421,Tower8,-131.47
1421,Tower9,-125.59
1421,Tower10,-131.67
1422,Tower7,-122.25
1422,Tower2,-124.5
1422,Tower3,-136.4
1422,Tower1,-131.53
1422,Tower4,-129.27
1422,Tower5,-130.85
1422,Tower6,-137.44
1422,Tower8,-132.17
1422,Tower9,-130.69
1422,Tower10,-127.12
1423,Tower7,-122.88
1423,Tower2,-123.42
1423,Tower3,-137.23
1423,Tower1,-131.74
1423,Tower4,-125.88
1423,Tower5,-130.77
1423,Tower6,-137.52
1423,Tower8,-131.92
1423,Tower9,-131.15
1423,Tower10,-132.17
1424,Tower7,-122.52
1424,Tower2,-123.45
1424,Tower3,-137.68
1424,Tower1,-130.22
1424,Tower4,-129.06
1424,Tower5,-131.53
1424,Tower6,-138.17
1424,Tower8,-131.94
1424,Tower9,-131.64
1424,Tower10,-131.98
1425,Tower7,-122.42
1425,Tower2,-128.89
1425,Tower3,-137.96
1425,Tower1,-130.83
1425,Tower4,-129.73
1425,Tower5,-130.1
1425,Tower6,-138.25
1425,Tower8,-137.61
1425,Tower9,-130.8
1425,Tower10,-132.2
1426,Tower7,-123.91
1426,Tower2,-124.01
1426,Tower3,-137.32
1426,Tower1,-130.95
1426,Tower4,-128.47
1426,Tower5,-130.93
1426,Tower6,-137.62
1426,Tower8,-132.83
1426,Tower9,-131.34
1426,Tower10,-132.8
1427,Tower7,-122.33
1427,Tower2,-123.64
1427,Tower3,-137.03
1427,Tower1,-130.79
1427,Tower4,-129.87
1427,Tower5,-130.61
1427,Tower6,-137.44
1427,Tower8,-133.56
1427,Tower9,-127.14
1427,Tower10,-131.19
1428,Tower7,-121.95
1428,Tower2,-123.1
1428,Tower3,-138.24
1428,Tower1,-131.48
1428,Tower4,-129.95
1428,Tower5,-131.8
1428,Tower6,-137.14
1428,Tower8,-131.89
1428,Tower9,-130.75
1428,Tower10,-131.25
1429,Tower7,-122.0
1429,Tower2,-123.74
1429,Tower3,-132.95
1429,Tower1,-132.02
1429,Tower4,-128.37
1429,Tower5,-129.8
1429,Tower6,-137.96
1429,Tower8,-131.88
1429,Tower9,-131.06
1429,Tower10,-132.81
1430,Tower7,-122.68
1430,Tower2,-123.46
1430,Tower3,-137.43
1430,Tower1,-131.74
1430,Tower4,-129.41
1430,Tower5,-131.52
1430,Tower6,-137.3
1430,Tower8,-131.96
1430,Tower9,-129.56
1430,Tower10,-133.31
1431,Tower7,-122.18
1431,Tower2,-123.65
1431,Tower3,-137.56
1431,Tower1,-132.4
1431,Tower4,-128.89
1431,Tower5,-130.38
1431,Tower6,-137.89
1431,Tower8,-131.15
1431,Tower9,-131.09
1431,Tower10,-131.41
1432,Tower7,-122.46
1432,Tower2,-124.1
1432,Tower3,-137.61
1432,Tower1,-131.58
1432,Tower4,-129.32
1432,Tower5,-130.6
1432,Tower6,-137.63
1432,Tower8,-132.58
1432,Tower9,-130.49
1432,Tower10,-130.75
1433,Tower7,-122.97
1433,Tower2,-123.53
1433,Tower3,-137.5
1433,Tower1,-131.89
1433,Tower4,-129.56
1433,Tower5,-130.96
1433,Tower6,-136.09
1433,Tower8,-127.48
1433,Tower9,-131.87
1433,Tower10,-131.49
1434,Tower7,-123.29
1434,Tower2,-123.49
1434,Tower3,-137.11
1434,Tower1,-131.14
1434,Tower4,-129.32
1434,Tower5,-130.94
1434,Tower6,-137.25
1434,Tower8,-132.17
1434,Tower9,-130.6
1434,Tower10,-132.4
1435,Tower7,-122.8
1435,Tower2,-122.83
1435,Tower3,-137.98
1435,Tower1,-132.23
1435,Tower4,-129.5
1435,Tower5,-131.74
1435,Tower6,-138.16
1435,Tower8,-126.53
1435,Tower9,-129.96
1435,Tower10,-130.81
1436,Tower7,-122.67
1436,Tower2,-123.62
1436,Tower3,-138.01
1436,Tower1,-131.27
1436,Tower4,-128.61
1436,Tower5,-131.16
1436,Tower6,-138.12
1436,Tower8,-131.88
1436,Tower9,-131.4
1436,Tower10,-132.82
1437,Tower7,-122.49
1437,Tower2,-124.32
1437,Tower3,-137.18
1437,Tower1,-131.77
1437,Tower4,-129.18
1437,Tower5,-130.53
1437,Tower6,-137.33
1437,Tower8,-132.03
1437,Tower9,-131.17
1437,Tower10,-132.33
1438,Tower7,-122.41
1438,Tower2,-124.56
1438,Tower3,-136.58
1438,Tower1,-131.05
1438,Tower4,-130.11
1438,Tower5,-131.45
1438,Tower6,-137.38
1438,Tower8,-131.59
1438,Tower9,-130.5
1438,Tower10,-131.66
1439,Tower7,-122.77
1439,Tower2,-124.43
1439,Tower3,-137.3
1439,Tower1,-132.24
1439,Tower4,-129.83
1439,Tower5,-130.39
1439,Tower6,-137.82
1439,Tower8,-131.54
1439,Tower9,-131.17
1439,Tower10,-131.65
1440,Tower7,-121.66
1440,Tower2,-124.16
1440,Tower3,-137.24
1440,Tower1,-130.92
1440,Tower4,-128.73
1440,Tower5,-130.72
1440,Tower6,-138.85
1440,Tower8,-131.12
1440,Tower9,-130.2
1440,Tower10,-131.91
1441,Tower7,-123.08
1441,Tower2,-123.18
1441,Tower3,-136.92
1441,Tower1,-130.86
1441,Tower4,-128.87
1441,Tower5,-135.36
1441,Tower6,-137.22
1441,Tower8,-132.9
1441,Tower9,-130.52
1441,Tower10,-133.08
1442,Tower7,-123.15
1442,Tower2,-123.84
1442,Tower3,-136.18
1442,Tower1,-131.65
1442,Tower4,-130.44
1442,Tower5,-131.1
1442,Tower6,-137.47
1442,Tower8,-136.87
1442,Tower9,-130.55
1442,Tower10,-133.98
1443,Tower7,-123.38
1443,Tower2,-124.09
1443,Tower3,-137.65
1443,Tower1,-131.56
1443,Tower4,-128.9
1443,Tower5,-130.82
1443,Tower6,-137.13
1443,Tower8,-131.66
1443,Tower9,-130.73
1443,Tower10,-131.66
1444,Tower7,-122.51
1444,Tower2,-123.53
1444,Tower3,-136.82
1444,Tower1,-131.69
1444,Tower4,-129.83
1444,Tower5,-131.43
1444,Tower6,-138.53
1444,Tower8,-132.31
1444,Tower9,-129.99
1444,Tower10,-131.68
1445,Tower7,-122.96
1445,Tower2,-123.66
1445,Tower3,-137.31
1445,Tower1,-131.36
1445,Tower4,-128.32
1445,Tower5,-130.94
1445,Tower6,-136.62
1445,Tower8,-138.16
1445,Tower9,-130.54
1445,Tower10,-131.81
1446,Tower7,-123.09
1446,Tower2,-123.34
1446,Tower3,-138.76
1446,Tower1,-132.3
1446,Tower4,-129.11
1446,Tower5,-129.87
1446,Tower6,-137.84
1446,Tower8,-131.74
1446,Tower9,-131.41
1446,Tower10,-132.39
1447,Tower7,-122.56
1447,Tower2,-123.53
1447,Tower3,-137.02
1447,Tower1,-131.26
1447,Tower4,-129.82
1447,Tower5,-131.08
1447,Tower6,-131.83
1447,Tower8,-132.54
1447,Tower9,-130.98
1447,Tower10,-131.45
1448,Tower7,-122.57
1448,Tower2,-123.35
1448,Tower3,-137.08
1448,Tower1,-130.8
1448,Tower4,-130.31
1448,Tower5,-131.24
1448,Tower6,-137.54
1448,Tower8,-132.09
1448,Tower9,-129.42
1448,Tower10,-132.8
1449,Tower7,-122.52
1449,Tower2,-125.02
1449,Tower3,-136.68
1449,Tower1,-131.8
1449,Tower4,-128.71
1449,Tower5,-136.51
1449,Tower6,-138.35
1449,Tower8,-133.55
1449,Tower9,-130.86
1449,Tower10,-131.53
1450,Tower7,-124.18
1450,Tower2,-124.57
1450,Tower3,-132.21
1450,Tower1,-130.71
1450,Tower4,-129.08
1450,Tower5,-135.58
1450,Tower6,-132.15
1450,Tower8,-132.33
1450,Tower9,-130.9
1450,Tower10,-131.34
1451,Tower7,-123.33
1451,Tower2,-123.77
1451,Tower3,-137.49
1451,Tower1,-131.5
1451,Tower4,-129.56
1451,Tower5,-129.89
1451,Tower6,-132.99
1451,Tower8,-132.28
1451,Tower9,-131.52
1451,Tower10,-132.52
1452,Tower7,-122.94
1452,Tower2,-123.9
1452,Tower3,-137.62
1452,Tower1,-132.03
1452,Tower4,-129.18
1452,Tower5,-131.07
1452,Tower6,-137.08
1452,Tower8,-126.12
1452,Tower9,-132.03
1452,Tower10,-131.46
1453,Tower7,-122.79
1453,Tower2,-123.35
1453,Tower3,-138.32
1453,Tower1,-131.24
1453,Tower4,-129.47
1453,Tower5,-131.69
1453,Tower6,-138.19
1453,Tower8,-130.85
1453,Tower9,-130.67
1453,Tower10,-133.01
1454,Tower7,-123.09
1454,Tower2,-122.69
1454,Tower3,-138.17
1454,Tower1,-130.96
1454,Tower4,-128.92
1454,Tower5,-131.42
1454,Tower6,-137.11
1454,Tower8,-132.06
1454,Tower9,-130.13
1454,Tower10,-132.26
1455,Tower7,-123.51
1455,Tower2,-122.83
1455,Tower3,-136.57
1455,Tower1,-131.87
1455,Tower4,-130.35
1455,Tower5,-130.3
1455,Tower6,-137.91
1455,Tower8,-132.18
1455,Tower9,-131.99
1455,Tower10,-132.67
1456,Tower7,-123.63
1456,Tower2,-123.8
1456,Tower3,-137.93
1456,Tower1,-132.01
1456,Tower4,-128.61
1456,Tower5,-130.32
1456,Tower6,-137.78
1456,Tower8,-131.45
1456,Tower9,-131.63
1456,Tower10,-131.59
1457,Tower7,-123.05
1457,Tower2,-123.65
1457,Tower3,-137.01
1457,Tower1,-131.17
1457,Tower4,-129.42
1457,Tower5,-130.0
1457,Tower6,-138.0
1457,Tower8,-132.92
1457,Tower9,-131.4
1457,Tower10,-131.44
1458,Tower7,-122.98
1458,Tower2,-124.41
1458,Tower3,-136.35
1458,Tower1,-131.16
1458,Tower4,-129.51
1458,Tower5,-129.47
1458,Tower6,-137.69
1458,Tower8,-132.24
1458,Tower9,-130.92
1458,Tower10,-132.62
1459,Tower7,-121.55
1459,Tower2,-123.5
1459,Tower3,-138.19
1459,Tower1,-130.93
1459,Tower4,-129.69
1459,Tower5,-130.96
1459,Tower6,-138.1
1459,Tower8,-126.72
1459,Tower9,-130.13
1459,Tower10,-132.05
1460,Tower7,-123.97
1460,Tower2,-124.35
1460,Tower3,-137.59
1460,Tower1,-131.8
1460,Tower4,-128.49
1460,Tower5,-135.87
1460,Tower6,-137.49
1460,Tower8,-131.71
1460,Tower9,-130.34
1460,Tower10,-131.78
1461,Tower7,-121.94
1461,Tower2,-123.75
1461,Tower3,-136.61
1461,Tower1,-131.26
1461,Tower4,-129.02
1461,Tower5,-130.4
1461,Tower6,-142.53
1461,Tower8,-131.34
1461,Tower9,-130.64
1461,Tower10,-133.28
1462,Tower7,-124.03
1462,Tower2,-124.07
1462,Tower3,-137.52
1462,Tower1,-130.79
1462,Tower4,-129.7
1462,Tower5,-126.0
1462,Tower6,-138.03
1462,Tower8,-132.41
1462,Tower9,-130.97
1462,Tower10,-131.77
1463,Tower7,-122.73
1463,Tower2,-123.39
1463,Tower3,-133.05
1463,Tower1,-130.84
1463,Tower4,-129.28
1463,Tower5,-130.46
1463,Tower6,-138.0
1463,Tower8,-127.13
1463,Tower9,-131.26
1463,Tower10,-131.44
1464,Tower7,-123.06
1464,Tower2,-123.56
1464,Tower3,-137.03
1464,Tower1,-132.09
1464,Tower4,-133.87
1464,Tower5,-130.09
1464,Tower6,-136.92
1464,Tower8,-132.55
1464,Tower9,-130.03
1464,Tower10,-132.32
1465,Tower7,-122.24
1465,Tower2,-122.7
1465,Tower3,-136.63
1465,Tower1,-132.13
1465,Tower4,-129.51
1465,Tower5,-131.3
1465,Tower6,-137.46
1465,Tower8,-137.5
1465,Tower9,-131.15
1465,Tower10,-131.7
1466,Tower7,-123.05
1466,Tower2,-123.71
1466,Tower3,-137.54
1466,Tower1,-131.81
1466,Tower4,-128.71
1466,Tower5,-131.58
1466,Tower6,-136.98
1466,Tower8,-130.71
1466,Tower9,-131.51
1466,Tower10,-132.86
1467,Tower7,-122.74
1467,Tower2,-123.58
1467,Tower3,-138.61
1467,Tower1,-131.98
1467,Tower4,-129.69
1467,Tower5,-130.65
1467,Tower6,-137.36
1467,Tower8,-131.66
1467,Tower9,-130.71
1467,Tower10,-132.53
1468,Tower7,-123.31
1468,Tower2,-123.84
1468,Tower3,-137.2
1468,Tower1,-131.08
1468,Tower4,-128.2
1468,Tower5,-130.98
1468,Tower6,-137.37
1468,Tower8,-131.38
1468,Tower9,-130.82
1468,Tower10,-132.47
1469,Tower7,-122.08
1469,Tower2,-124.15
1469,Tower3,-137.39
1469,Tower1,-130.53
1469,Tower4,-128.89
1469,Tower5,-130.74
1469,Tower6,-136.66
1469,Tower8,-132.13
1469,Tower9,-130.51
1469,Tower10,-132.61
1470,Tower7,-123.05
1470,Tower2,-123.04
1470,Tower3,-137.51
1470,Tower1,-126.78
1470,Tower4,-128.21
1470,Tower5,-130.55
1470,Tower6,-138.86
1470,Tower8,-131.39
1470,Tower9,-130.75
1470,Tower10,-131.66
1471,Tower7,-123.12
1471,Tower2,-124.02
1471,Tower3,-137.55
1471,Tower1,-130.7
1471,Tower4,-129.18
1471,Tower5,-131.43
1471,Tower6,-137.36
1471,Tower8,-132.02
1471,Tower9,-130.85
1471,Tower10,-132.26
1472,Tower7,-128.27
1472,Tower2,-124.63
1472,Tower3,-137.64
1472,Tower1,-131.86
1472,Tower4,-129.64
1472,Tower5,-131.01
1472,Tower6,-137.46
1472,Tower8,-132.47
1472,Tower9,-131.04
1472,Tower10,-131.66
1473,Tower7,-123.28
1473,Tower2,-123.69
1473,Tower3,-138.03
1473,Tower1,-132.57
1473,Tower4,-129.22
1473,Tower5,-129.78
1473,Tower6,-136.75
1473,Tower8,-131.94
1473,Tower9,-131.09
1473,Tower10,-132.12
1474,Tower7,-121.76
1474,Tower2,-124.36
1474,Tower3,-137.28
1474,Tower1,-131.15
1474,Tower4,-129.01
1474,Tower5,-125.53
1474,Tower6,-137.98
1474,Tower8,-132.03
1474,Tower9,-125.54
1474,Tower10,-132.6
1475,Tower7,-123.25
1475,Tower2,-123.76
1475,Tower3,-137.82
1475,Tower1,-131.57
1475,Tower4,-128.16
1475,Tower5,-131.01
1475,Tower6,-142.48
1475,Tower8,-132.56
1475,Tower9,-130.05
1475,Tower10,-131.12
1476,Tower7,-122.9
1476,Tower2,-123.44
1476,Tower3,-137.62
1476,Tower1,-131.13
1476,Tower4,-129.42
1476,Tower5,-130.74
1476,Tower6,-138.26
1476,Tower8,-131.67
1476,Tower9,-131.36
1476,Tower10,-132.7
1477,Tower7,-122.85
1477,Tower2,-123.24
1477,Tower3,-137.78
1477,Tower1,-130.65
1477,Tower4,-129.36
1477,Tower5,-131.01
1477,Tower6,-136.42
1477,Tower8,-132.1
1477,Tower9,-131.86
1477,Tower10,-136.4
1478,Tower7,-122.34
1478,Tower2,-124.37
1478,Tower3,-137.53
1478,Tower1,-131.55
1478,Tower4,-129.36
1478,Tower5,-130.96
1478,Tower6,-137.7
1478,Tower8,-136.65
1478,Tower9,-131.67
1478,Tower10,-131.88
1479,Tower7,-121.98
1479,Tower2,-123.44
1479,Tower3,-137.5
1479,Tower1,-131.23
1479,Tower4,-129.33
1479,Tower5,-131.75
1479,Tower6,-136.79
1479,Tower8,-131.62
1479,Tower9,-131.14
1479,Tower10,-132.55
1480,Tower7,-123.09
1480,Tower2,-123.4
1480,Tower3,-137.45
1480,Tower1,-130.94
1480,Tower4,-129.69
1480,Tower5,-130.75
1480,Tower6,-138.17
1480,Tower8,-132.85
1480,Tower9,-130.36
1480,Tower10,-132.11
1481,Tower7,-122.62
1481,Tower2,-123.77
1481,Tower3,-137.28
1481,Tower1,-131.81
1481,Tower4,-128.88
1481,Tower5,-131.68
1481,Tower6,-136.41
1481,Tower8,-132.81
1481,Tower9,-131.16
1481,Tower10,-131.73
1482,Tower7,-122.21
1482,Tower2,-122.89
1482,Tower3,-137.0
1482,Tower1,-131.8
1482,Tower4,-128.84
1482,Tower5,-131.0
1482,Tower6,-136.83
1482,Tower8,-131.97
1482,Tower9,-130.75
1482,Tower10,-132.13
1483,Tower7,-127.65
1483,Tower2,-123.82
1483,Tower3,-135.95
1483,Tower1,-131.56
1483,Tower4,-129.44
1483,Tower5,-130.43
1483,Tower6,-136.64
1483,Tower8,-132.19
1483,Tower9,-130.22
1483,Tower10,-132.55
1484,Tower7,-122.95
1484,Tower2,-123.66
1484,Tower3,-137.89
1484,Tower1,-131.46
1484,Tower4,-129.96
1484,Tower5,-130.92
1484,Tower6,-137.37
1484,Tower8,-130.82
1484,Tower9,-131.63
1484,Tower10,-131.55
1485,Tower7,-123.27
1485,Tower2,-129.85
1485,Tower3,-137.56
1485,Tower1,-130.96
1485,Tower4,-127.9
1485,Tower5,-129.81
1485,Tower6,-138.19
1485,Tower8,-131.7
1485,Tower9,-130.98
1485,Tower10,-131.4
1486,Tower7,-123.46
1486,Tower2,-122.39
1486,Tower3,-137.31
1486,Tower1,-131.09
1486,Tower4,-129.28
1486,Tower5,-131.97
1486,Tower6,-137.38
1486,Tower8,-132.14
1486,Tower9,-131.55
1486,Tower10,-132.23
1487,Tower7,-122.54
1487,Tower2,-123.74
1487,Tower3,-137.14
1487,Tower1,-132.28
1487,Tower4,-128.74
1487,Tower5,-132.14
1487,Tower6,-137.43
1487,Tower8,-131.63
1487,Tower9,-130.68
1487,Tower10,-132.1
1488,Tower7,-122.67
1488,Tower2,-124.65
1488,Tower3,-138.15
1488,Tower1,-131.37
1488,Tower4,-129.42
1488,Tower5,-131.04
1488,Tower6,-137.4
1488,Tower8,-131.39
1488,Tower9,-131.15
1488,Tower10,-132.16
1489,Tower7,-123.25
1489,Tower2,-123.85
